Lot URL,Lot/Inv #,Est. Retail value,Sale date,Year,Make,Model,Engine type,Cylinders,VIN,Title code,Odometer,Odometer description,Damage description,Current bid,My bid,Item number,Sale name,Auto grade,Sale light,Announcements
https://www.copart.com/lot/49469566/salvage-2007-honda-odyssey-exl-oh-akron,49469566,"2,350 USD",05/01/2026 03:00 pm GMT+1,2007,HOND,ODYSSEY,3.5L 6,6,5FNRL38787B******,CERT OF TITLE-SALVAGE,"281,637 A",ACTUAL,FRONT END,175 USD,0 USD,44,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49442106/salvage-2008-pontiac-torrent-oh-akron,49442106,"3,880 USD",05/01/2026 03:00 pm GMT+1,2008,PONT,TORRENT,3.4L 6,6,2CKDL43FX86******,CERT OF TITLE-SALVAGE,"154,329 A",ACTUAL,FRONT END,80 USD,0 USD,33,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49374476/salvage-2010-hyundai-sonata-gls-oh-akron,49374476,"1,915 USD",05/01/2026 03:00 pm GMT+1,2010,HYUN,SONATA,2.4L 4,4,5NPET4AC2AH******,CERT OF TITLE-SALVAGE,"190,224 A",ACTUAL,FRONT END,90 USD,0 USD,1,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49374176/salvage-2016-dodge-grand-caravan-se-oh-akron,49374176,"8,871 USD",05/01/2026 03:00 pm GMT+1,2016,DODG,GRAND CARAVAN,3.6L 6,6,2C4RDGBG0GR******,CERT OF TITLE-SALVAGE,"91,898 A",ACTUAL,FRONT END,80 USD,0 USD,1123,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49314316/salvage-2014-ford-taurus-se-oh-akron,49314316,"6,151 USD",05/01/2026 03:00 pm GMT+1,2014,FORD,TAURUS,3.5L 6,6,1FAHP2D8XEG******,CERT OF TITLE-SALVAGE,"98,732 A",ACTUAL,REAR END,90 USD,0 USD,11,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49260656/clean-title-2014-jeep-cherokee-sport-oh-akron,49260656,"7,758 USD",05/01/2026 03:00 pm GMT+1,2014,JEP,CHEROKEE,2.4L 4,4,1C4PJLABXEW******,CERTIFICATE OF TITLE,"102,802 A",ACTUAL,MECHANICAL,90 USD,0 USD,52,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49144686/clean-title-2013-tesla-model-s-oh-akron,49144686,0 USD,05/01/2026 03:00 pm GMT+1,2013,TESL,MODEL S,,,5YJSA1AG5DF******,CERTIFICATE OF TITLE (P),"231,208 A",ACTUAL,FRONT END,90 USD,0 USD,1105,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49141846/salvage-2013-ram-1500-slt-oh-akron,49141846,"6,293 USD",05/01/2026 03:00 pm GMT+1,2013,RAM,1500,5.7L 8,8,1C6RR7GT7DS******,CERTIFICATE OF SALVAGE,"207,154 A",ACTUAL,SIDE,300 USD,0 USD,8,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49098586/salvage-1997-buick-lesabre-custom-oh-akron,49098586,"1,863 USD",05/01/2026 03:00 pm GMT+1,1997,BUIC,LESABRE,3.8L 6,6,1G4HP52K9VH******,CERT OF TITLE-SALVAGE,"110,613 A",ACTUAL,SIDE,250 USD,0 USD,35,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/49017056/salvage-2018-ram-1500-st-oh-akron,49017056,"15,415 USD",05/01/2026 03:00 pm GMT+1,2018,RAM,1500,5.7L 8,8,1C6RR7FT5JS******,CERT OF TITLE-SALVAGE,"117,928 A",ACTUAL,FRONT END,"2,200 USD",0 USD,32,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48933866/clean-title-2012-toyota-tundra-grade-oh-akron,48933866,"8,600 USD",05/01/2026 03:00 pm GMT+1,2012,TOYT,TUNDRA,4.0L 6,6,5TFLU5F1XCX******,CERTIFICATE OF TITLE,"173,674 A",ACTUAL,MECHANICAL,475 USD,0 USD,1117,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48897496/clean-title-2014-mazda-3-touring-oh-akron,48897496,"3,200 USD",05/01/2026 03:00 pm GMT+1,2014,MAZD,3,2.0L 4,4,3MZBM1V75EM******,CERTIFICATE OF TITLE,"192,006 A",ACTUAL,FRONT END,200 USD,0 USD,24,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48813516/salvage-2025-subaru-crosstrek-oh-akron,48813516,"25,549 USD",05/01/2026 03:00 pm GMT+1,2025,SUBA,CROSSTREK,2.0L 4,4,JF2GUABC9SH******,CERT OF TITLE-SALVAGE,"8,873 A",ACTUAL,REAR END,"2,750 USD",0 USD,1111,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48797686/salvage-2023-kia-soul-oh-akron,48797686,0 USD,05/01/2026 03:00 pm GMT+1,2023,KIA,SOUL,2.0L 4,4,KNDJ23AU7P7******,CERT OF TITLE-SALVAGE,"47,148 A",ACTUAL,REAR END,80 USD,0 USD,36,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48695346/salvage-2011-mitsubishi-lancer-evolution-mr-oh-akron,48695346,"16,750 USD",05/01/2026 03:00 pm GMT+1,2011,MITS,LANCER,2.0L 4,4,JA32W5FV3BU******,CERT OF TITLE-SALVAGE,"133,895 A",ACTUAL,FRONT END,"2,800 USD",0 USD,15,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48614826/salvage-2003-pontiac-grand-am-se1-oh-akron,48614826,"2,303 USD",05/01/2026 03:00 pm GMT+1,2003,PONT,GRAND AM,2.2L 4,4,1G2NF52F83C******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,90 USD,0 USD,1124,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48603366/salvage-2014-mini-cooper-coupe-s-oh-akron,48603366,"8,636 USD",05/01/2026 03:00 pm GMT+1,2014,MIN,COOPER COUPE,1.6L 4,4,WMWSX3C51ET******,CERT OF TITLE-SALVAGE,"48,414 A",ACTUAL,FRONT END,250 USD,0 USD,28,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48600386/clean-title-2019-hyundai-tucson-se-oh-akron,48600386,"10,900 USD",05/01/2026 03:00 pm GMT+1,2019,HYUN,TUCSON,2.0L 4,4,KM8J23A47KU******,CERTIFICATE OF TITLE,"153,548 A",ACTUAL,REAR END,80 USD,0 USD,56,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48600016/clean-title-2015-hyundai-santa-fe-limited-oh-akron,48600016,"10,900 USD",05/01/2026 03:00 pm GMT+1,2015,HYUN,SANTA FE,3.3L 6,6,KM8SNDHFXFU******,CERTIFICATE OF TITLE,"164,206 A",ACTUAL,NORMAL WEAR,0 USD,0 USD,69,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48574616/salvage-2025-honda-civic-si-oh-akron,48574616,"34,699 USD",05/01/2026 03:00 pm GMT+1,2025,HOND,CIVIC,1.5L 4,4,2HGFE1E52SH******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,"3,200 USD",0 USD,1106,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48480226/salvage-2021-ford-f150-super-cab-oh-akron,48480226,"19,156 USD",05/01/2026 03:00 pm GMT+1,2021,FORD,F150,2.7L 6,6,1FTEX1EP0MF******,CERT OF TITLE-SALVAGE,"117,551 A",ACTUAL,FRONT END,"4,050 USD",0 USD,83,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48479086/clean-title-2021-jeep-grand-cherokee-limited-oh-akron,48479086,0 USD,05/01/2026 03:00 pm GMT+1,2021,JEP,GRAND CHEROKEE,3.6L 6,6,1C4RJFBG0MC******,CERTIFICATE OF TITLE (P),"83,860 A",ACTUAL,SIDE,"6,300 USD",0 USD,53,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48420046/clean-title-2015-hyundai-santa-fe-gls-oh-akron,48420046,0 USD,05/01/2026 03:00 pm GMT+1,2015,HYUN,SANTA FE,3.3L 6,6,KM8SRDHFXFU******,CERTIFICATE OF TITLE (P),"124,172 A",ACTUAL,MECHANICAL,0 USD,0 USD,1138,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48337826/salvage-2012-chrysler-200-s-oh-akron,48337826,"3,820 USD",05/01/2026 03:00 pm GMT+1,2012,CHRY,200,3.6L 6,6,1C3CCBHGXCN******,CERT OF TITLE-SALVAGE,"167,944 A",ACTUAL,FRONT END,80 USD,0 USD,76,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48299716/salvage-2025-mercedes-benz-glc-300-4matic-oh-akron,48299716,"44,975 USD",05/01/2026 03:00 pm GMT+1,2025,MERZ,GLC,2.0L 4,4,W1NKM4HB4SF******,CERT OF TITLE-SALVAGE VEHICLE,"3,079 A",ACTUAL,FRONT END,"7,200 USD",0 USD,45,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48289156/clean-title-2016-ford-escape-titanium-oh-akron,48289156,0 USD,05/01/2026 03:00 pm GMT+1,2016,FORD,ESCAPE,1.6L 4,4,1FMCU0JX8GU******,CERTIFICATE OF TITLE,"157,228 A",ACTUAL,MINOR DENT/SCRATCHES,800 USD,0 USD,1110,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48221906/salvage-2011-chevrolet-cruze-lt-oh-akron,48221906,"4,495 USD",05/01/2026 03:00 pm GMT+1,2011,CHEV,CRUZE,1.4L 4,4,1G1PF5S94B7******,CERT OF TITLE-SALVAGE,"127,418 A",ACTUAL,SIDE,90 USD,0 USD,1132,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/48156696/clean-title-2010-ford-econoline-e350-super-duty-wagon-oh-akron,48156696,"2,800 USD",05/01/2026 03:00 pm GMT+1,2010,FORD,ECONOLINE,5.4L 8,8,1FBSS3BL5AD******,CERTIFICATE OF TITLE,"149,672 A",ACTUAL,MECHANICAL,125 USD,0 USD,823,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47885556/salvage-2014-ram-1500-slt-oh-akron,47885556,"10,355 USD",05/01/2026 03:00 pm GMT+1,2014,RAM,1500,5.7L 8,8,1C6RR7LT5ES******,CERT OF TITLE-SALVAGE,"146,793 A",ACTUAL,ROLLOVER,80 USD,0 USD,1128,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47882966/clean-title-2016-chevrolet-suburban-k1500-lt-oh-akron,47882966,0 USD,05/01/2026 03:00 pm GMT+1,2016,CHEV,SUBURBAN,5.3L 8,8,1GNSKHKC1GR******,CERTIFICATE OF TITLE,"236,176 A",ACTUAL,MECHANICAL,"3,800 USD",0 USD,1113,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47835266/salvage-2022-ford-edge-sel-oh-akron,47835266,"23,233 USD",05/01/2026 03:00 pm GMT+1,2022,FORD,EDGE,2.0L 4,4,2FMPK4J9XNB******,CERT OF TITLE-SALVAGE,"36,195 A",ACTUAL,SIDE,"1,350 USD",0 USD,16,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47509436/salvage-2014-ford-fusion-se-oh-akron,47509436,"5,975 USD",05/01/2026 03:00 pm GMT+1,2014,FORD,FUSION,1.5L 4,4,3FA6P0HD8ER******,CERT OF TITLE-SALVAGE,"142,094 A",ACTUAL,FRONT END,250 USD,0 USD,1103,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47481456/salvage-2020-bmw-228xi-oh-akron,47481456,"16,781 USD",05/01/2026 03:00 pm GMT+1,2020,BMW,228XI,2.0L 4,4,WBA73AK02L7******,CERT OF TITLE-SALVAGE,"79,083 A",ACTUAL,FRONT END,80 USD,0 USD,46,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47351126/salvage-2023-jeep-compass-latitude-lux-oh-akron,47351126,"18,159 USD",05/01/2026 03:00 pm GMT+1,2023,JEP,COMPASS,2.0L 4,4,3C4NJDFN9PT******,CERT OF TITLE-SALVAGE,"20,940 A",ACTUAL,FRONT END,90 USD,0 USD,29,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47312646/clean-title-2007-toyota-rav4-sport-oh-akron,47312646,"4,250 USD",05/01/2026 03:00 pm GMT+1,2007,TOYT,RAV4,3.5L 6,6,JTMBK32VX75******,CERTIFICATE OF TITLE,"273,615 A",ACTUAL,FRONT END,250 USD,0 USD,1126,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/47035166/clean-title-2013-toyota-venza-le-oh-akron,47035166,0 USD,05/01/2026 03:00 pm GMT+1,2013,TOYT,VENZA,2.7L 4,4,4T3ZA3BB3DU******,CERTIFICATE OF TITLE,0 N,NOT ACTUAL,FRONT END,"2,000 USD",0 USD,1102,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46903216/salvage-2020-toyota-tacoma-sr-oh-akron,46903216,"23,355 USD",05/01/2026 03:00 pm GMT+1,2020,TOYT,TACOMA,2.7L 4,4,3TYSX5EN2LT******,CERT OF TITLE-SALVAGE,"65,855 A",ACTUAL,FRONT END,"1,200 USD",0 USD,85,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46868906/clean-title-2017-ford-escape-se-oh-akron,46868906,0 USD,05/01/2026 03:00 pm GMT+1,2017,FORD,ESCAPE,1.5L 4,4,1FMCU0GD7HU******,CERTIFICATE OF TITLE,"154,355 A",ACTUAL,MECHANICAL,700 USD,0 USD,1135,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46844706/clean-title-2018-chevrolet-colorado-z71-oh-akron,46844706,0 USD,05/01/2026 03:00 pm GMT+1,2018,CHEV,COLORADO,2.8L 4,4,1GCPTDE17J1******,CERTIFICATE OF TITLE (P),"229,153 A",ACTUAL,MINOR DENT/SCRATCHES,"6,800 USD",0 USD,60,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46695456/salvage-2014-nissan-altima-2-5-sv-oh-akron,46695456,"6,287 USD",05/01/2026 03:00 pm GMT+1,2014,NISS,ALTIMA,2.5L 4,4,1N4AL3AP2EC******,CERT OF TITLE-SALVAGE,"169,417 A",ACTUAL,SIDE,250 USD,0 USD,26,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46631416/salvage-2018-toyota-avalon-limited-oh-akron,46631416,"21,619 USD",05/01/2026 03:00 pm GMT+1,2018,TOYT,AVALON,3.5L 6,6,4T1BK1EB1JU******,CERT OF TITLE-SALVAGE,"64,841 A",ACTUAL,SIDE,"2,400 USD",0 USD,37,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46563546/salvage-2016-ford-edge-sport-oh-akron,46563546,"11,441 USD",05/01/2026 03:00 pm GMT+1,2016,FORD,EDGE,2.7L 6,6,2FMPK4AP3GB******,CERT OF TITLE-SALVAGE,"123,219 A",ACTUAL,SIDE,275 USD,0 USD,1109,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46533576/salvage-2021-ford-ecosport-s-oh-akron,46533576,"9,570 USD",05/01/2026 03:00 pm GMT+1,2021,FORD,ECOSPORT,1.0L  3,3,MAJ3S2FE6MC******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,BURN,80 USD,0 USD,1119,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46506136/salvage-2020-hyundai-santa-fe-sel-oh-akron,46506136,"15,348 USD",05/01/2026 03:00 pm GMT+1,2020,HYUN,SANTA FE,2.4L 4,4,5NMS33AD3LH******,CERT OF TITLE-SALVAGE,"56,883 A",ACTUAL,FRONT END,"3,900 USD",0 USD,39,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46493456/salvage-2024-jeep-grand-cherokee-limited-oh-akron,46493456,"36,718 USD",05/01/2026 03:00 pm GMT+1,2024,JEP,GRAND CHEROKEE,3.6L 6,6,1C4RJHBG4RC******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,"2,050 USD",0 USD,1112,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46485656/salvage-2012-chrysler-town-&-country-touring-oh-akron,46485656,"6,062 USD",05/01/2026 03:00 pm GMT+1,2012,CHRY,TOWN & COUNTRY,3.6L 6,6,2C4RC1BG5CR******,CERT OF TITLE-SALVAGE FLOOD,"99,828 A",ACTUAL,WATER/FLOOD,525 USD,0 USD,34,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46403876/clean-title-2013-nissan-pathfinder-s-**-clean-title-*-repo-**-oh-akron,46403876,"9,850 USD",05/01/2026 03:00 pm GMT+1,2013,NISS,PATHFINDER,3.5L 6,6,5N1AR2MM4DC******,CERTIFICATE OF TITLE,"213,944 A",ACTUAL,MINOR DENT/SCRATCHES,375 USD,0 USD,1107,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46318076/salvage-2024-ford-f150-xlt-oh-akron,46318076,"39,027 USD",05/01/2026 03:00 pm GMT+1,2024,FORD,F150,3.5L 6,6,1FTFW3L89RF******,CERT OF TITLE-SALVAGE,"43,802 A",ACTUAL,FRONT END,"12,400 USD",0 USD,21,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46219356/salvage-2018-bmw-430xi-gran-coupe-oh-akron,46219356,"14,731 USD",05/01/2026 03:00 pm GMT+1,2018,BMW,430XI,2.0L 4,4,WBA4J3C59JB******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,600 USD,0 USD,1143,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46118976/salvage-2015-chevrolet-cruze-lt-oh-akron,46118976,"5,865 USD",05/01/2026 03:00 pm GMT+1,2015,CHEV,CRUZE,1.4L 4,4,1G1PE5SB4F7******,CERT OF TITLE-SALVAGE,"117,157 A",ACTUAL,FRONT END,80 USD,0 USD,74,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/46114266/salvage-2019-kia-optima-lx-oh-akron,46114266,"9,911 USD",05/01/2026 03:00 pm GMT+1,2019,KIA,OPTIMA,2.4L 4,4,5XXGT4L36KG******,CERT OF TITLE-SALVAGE,"86,398 A",ACTUAL,SIDE,800 USD,0 USD,41,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/45990676/salvage-2014-jeep-grand-cherokee-limited-oh-akron,45990676,"10,189 USD",05/01/2026 03:00 pm GMT+1,2014,JEP,GRAND CHEROKEE,3.6L 6,6,1C4RJFBG6EC******,CERT OF TITLE-SALVAGE,"125,039 A",ACTUAL,REAR END,"1,600 USD",0 USD,10,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/45863606/salvage-2022-kia-sportage-lx-oh-akron,45863606,"19,652 USD",05/01/2026 03:00 pm GMT+1,2022,KIA,SPORTAGE,2.4L 4,4,KNDPMCAC9N7******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,ROLLOVER,0 USD,0 USD,1101,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/45863246/salvage-2020-acura-ilx-oh-akron,45863246,"16,557 USD",05/01/2026 03:00 pm GMT+1,2020,ACUR,ILX,2.4L 4,4,19UDE2F34LA******,CERT OF TITLE-SALVAGE,0 N,NOT ACTUAL,FRONT END,0 USD,0 USD,1130,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/45809056/clean-title-2020-ford-escape-se-oh-akron,45809056,0 USD,05/01/2026 03:00 pm GMT+1,2020,FORD,ESCAPE,1.5L 3,3,1FMCU9G64LU******,CERT OF TITLE-REPOSSESSION (P),"122,398 A",ACTUAL,MECHANICAL,0 USD,0 USD,54,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/45725986/salvage-2016-dodge-durango-limited-oh-akron,45725986,"9,442 USD",05/01/2026 03:00 pm GMT+1,2016,DODG,DURANGO,3.6L 6,6,1C4RDJDG1GC******,CERT OF TITLE-SALVAGE,"224,467 A",ACTUAL,REAR END,375 USD,0 USD,17,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/45617066/2025-sure-trac-equipment-trailer-oh-akron,45617066,0 USD,05/01/2026 03:00 pm GMT+1,2025,SCLZ,SURE-TRAC TRAILERS,,,5JW1U2229S1******,BILL OF SALE-PARTS ONLY,0 E,EXEMPT,NORMAL WEAR,0 USD,0 USD,876,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/45583636/salvage-2024-chevrolet-silverado-k1500-custom-oh-akron,45583636,"47,085 USD",05/01/2026 03:00 pm GMT+1,2024,CHEV,SILVERADO,2.7L 4,4,1GCRDBEK3RZ******,CERT OF TITLE-SALVAGE,"27,245 A",ACTUAL,REAR END,325 USD,0 USD,1121,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/42068596/salvage-2021-dodge-durango-r-oh-akron,42068596,"32,003 USD",05/01/2026 03:00 pm GMT+1,2021,DODG,DURANGO,5.7L 8,8,1C4SDJCT9MC******,CERT OF TITLE-SALVAGE,"62,979 A",ACTUAL,FRONT END,"6,300 USD",0 USD,19,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/41816286/salvage-2017-nissan-titan-sv-oh-akron,41816286,"13,513 USD",05/01/2026 03:00 pm GMT+1,2017,NISS,TITAN,5.6L 8,8,1N6AA1EJ3HN******,CERT OF TITLE-SALVAGE,"130,230 A",ACTUAL,FRONT END,225 USD,0 USD,7,OH - AKRON,0,N/A,N/A
https://www.copart.com/lot/41739546/salvage-2013-buick-regal-oh-akron,41739546,"6,550 USD",05/01/2026 03:00 pm GMT+1,2013,BUIC,REGAL,2.4L 4,4,2G4GR5ER9D9******,CERT OF TITLE-SALVAGE,"68,356 A",ACTUAL,FRONT END,300 USD,0 USD,3,OH - AKRON,0,N/A,N/A
